,Suit1,Card1,Suit2,Card2,Suit3,Card3,Suit4,Card4,Suit5,Card5
572178,3,7,1,7,1,2,3,9,3,10
544483,1,11,4,6,2,6,1,6,4,3
15028,1,4,4,11,3,9,1,2,4,10
830930,4,9,2,5,1,5,4,1,3,6
201399,3,11,1,8,3,8,3,7,2,12
230578,1,7,3,12,1,6,2,12,3,1
446831,1,10,4,7,1,5,3,10,2,1
73655,3,8,2,5,4,4,1,6,3,2
16072,3,7,3,2,1,9,1,2,1,7
962398,1,8,4,2,4,1,2,3,2,5
678736,3,7,4,3,1,12,3,6,1,6
816301,3,9,3,8,3,4,4,13,4,3
294688,4,11,2,13,4,1,1,6,2,8
463755,4,1,2,4,2,7,4,7,3,3
39743,3,8,4,9,1,13,3,13,3,2
201207,3,7,2,13,4,4,2,8,2,6
511035,2,8,4,6,3,2,4,13,4,9
750157,2,8,2,6,1,9,1,13,2,10
76899,2,7,3,8,3,3,2,1,4,1
997725,2,7,2,5,3,1,1,4,2,8
382894,1,9,4,10,3,1,1,10,1,4
723611,3,3,1,5,4,12,3,4,1,10
81961,1,2,3,5,4,9,1,11,3,4
89957,3,6,1,6,3,4,4,2,1,12
892100,2,2,4,9,4,2,4,6,2,12
932424,2,8,2,12,1,1,4,5,3,2
279613,4,7,3,13,4,2,2,4,2,8
370215,4,1,3,3,3,11,4,11,3,13
205943,4,11,1,1,3,13,4,8,2,6
264229,4,10,1,7,4,6,3,6,4,12
178835,2,11,3,10,4,8,1,8,2,7
680411,3,7,2,6,2,12,1,7,1,9
701702,1,13,4,13,2,3,4,8,4,7
660869,2,6,2,13,3,11,3,13,3,1
8266,2,12,1,5,3,13,2,2,4,4
383985,4,8,2,8,2,10,1,4,2,11
699320,2,13,2,12,4,2,4,10,3,2
468094,4,11,3,4,4,8,4,6,2,9
266718,3,11,3,7,3,1,2,11,1,2
323412,3,13,3,10,3,3,2,10,2,4
368950,1,4,3,2,4,9,4,11,2,7
564959,1,12,2,13,3,3,4,10,2,5
516243,3,13,2,11,2,7,3,4,1,2
534347,4,2,1,13,4,11,2,9,1,3
527652,3,1,2,2,1,4,4,5,2,8
770296,1,12,2,5,1,10,3,6,2,8
315359,4,13,3,8,1,6,3,5,3,11
375975,3,9,4,6,2,8,2,6,4,10
234822,3,9,2,4,4,6,4,7,1,9
816259,1,5,1,6,1,1,2,5,1,11
633900,1,1,4,8,3,3,2,9,3,10
573243,4,1,2,3,2,5,4,10,4,9
374163,3,8,2,6,4,11,2,11,1,3
387887,2,1,3,13,3,1,4,6,3,2
604404,1,2,4,2,4,8,2,2,1,3
505997,1,13,1,5,1,11,3,8,3,13
495627,3,1,4,4,1,2,1,7,4,1
213189,2,3,2,13,1,3,3,13,2,11
955007,2,12,2,8,1,9,4,2,4,6
642599,1,1,4,7,1,7,1,8,3,13
248877,2,4,1,7,3,2,4,13,4,7
540689,1,10,3,10,4,11,2,7,2,3
513647,4,1,1,1,1,2,1,9,3,11
288914,3,9,4,10,2,7,1,4,4,11
419498,1,12,3,12,1,10,2,7,3,2
961118,4,3,1,10,2,8,2,1,4,5
875086,3,10,2,5,1,13,1,3,2,2
230952,2,12,4,5,4,7,1,8,2,10
272434,4,2,1,1,2,2,4,13,3,2
529907,4,8,1,10,3,9,2,1,3,6
770681,4,13,2,7,2,1,2,3,1,2
841456,4,6,2,13,4,1,1,5,1,10
610932,1,9,1,12,3,7,4,7,4,8
177237,4,12,4,13,2,1,1,5,1,4
10924,3,9,2,13,2,9,2,1,2,12
76053,2,2,3,13,1,2,1,7,3,7
42119,4,10,2,10,3,12,2,5,3,1
293359,2,5,1,13,1,2,3,12,1,11
2024,3,13,4,9,4,1,3,12,3,6
116233,3,7,3,8,4,12,3,11,1,4
839419,1,4,3,2,1,10,4,2,2,12
694510,4,9,2,7,1,13,2,10,1,8
933330,1,11,4,1,4,3,4,5,1,12
147324,2,4,3,12,4,3,1,11,1,9
560729,4,11,2,5,3,5,3,7,3,8
100340,4,5,1,7,4,4,4,1,1,9
177841,3,10,3,5,2,10,4,6,1,8
130278,2,10,3,7,4,10,2,11,2,8
328155,1,7,3,4,2,13,4,11,3,7
538459,2,1,4,11,4,13,2,12,3,4
539886,1,9,1,13,4,1,4,11,3,8
541277,3,11,1,11,4,7,3,9,2,1
651274,3,4,2,6,1,8,4,3,1,5
423168,4,10,4,4,1,3,2,8,4,9
506537,1,8,2,8,3,9,4,8,3,10
902012,1,5,1,3,3,13,4,11,3,9
817646,1,13,1,4,4,7,4,13,3,8
162646,4,9,1,1,2,13,4,12,3,1
432787,4,10,3,6,4,1,2,8,2,4
784227,2,13,3,6,3,13,1,12,1,1
154940,1,3,4,1,1,11,3,9,1,6
180769,4,6,4,2,1,10,4,5,2,8
397364,1,8,4,7,2,9,1,13,1,7
156511,3,4,2,11,4,3,3,5,4,8
739959,2,5,1,3,4,6,4,5,3,4
675697,2,10,1,12,2,12,1,2,1,6
597072,2,1,1,12,4,2,3,11,1,9
353182,2,5,1,1,1,7,3,3,3,9
565989,4,3,2,2,3,8,1,5,3,7
447097,3,7,4,1,4,11,4,2,1,11
854691,3,12,4,6,3,5,1,3,4,1
22066,2,2,4,7,4,4,4,9,4,13
986453,2,1,3,2,1,3,3,9,2,11
743415,3,13,4,11,4,1,2,6,3,1
59349,1,9,2,6,1,7,3,3,2,4
431094,3,10,4,5,3,9,1,1,1,11
36105,1,3,4,9,4,1,4,10,3,4
368784,2,11,3,11,3,2,3,5,4,8
186599,2,12,4,6,1,7,2,9,4,4
893659,4,11,3,7,4,4,2,9,3,3
927096,3,8,2,2,3,7,4,2,2,11
546065,2,2,2,1,3,12,1,8,4,8
705354,4,8,2,7,2,13,1,7,4,4
677995,1,9,2,9,2,10,3,1,3,4
726214,1,2,4,10,3,1,1,11,3,11
97579,3,13,3,1,2,2,2,10,3,2
836563,1,11,1,2,4,2,4,11,1,12
627920,4,13,1,9,2,11,3,7,1,5
547252,2,7,4,7,1,10,1,1,1,7
794473,4,6,4,8,3,10,3,6,3,12
995418,2,9,1,5,4,4,2,11,2,7
787510,4,13,1,1,4,9,2,5,4,6
793771,3,13,2,6,2,11,3,3,4,4
144012,1,12,2,6,4,1,4,4,3,9
418723,4,5,3,12,2,10,4,12,2,9
127297,1,9,4,9,2,5,2,13,1,13
751992,4,3,3,13,3,7,1,7,1,9
415170,2,5,1,2,3,2,4,13,3,4
437638,3,12,1,11,4,3,2,2,3,5
885685,4,5,3,3,4,9,1,6,3,12
54834,2,2,1,3,3,13,1,10,3,9
649113,3,3,1,2,2,12,3,8,3,12
452214,1,4,2,10,3,2,3,6,2,7
698974,3,10,4,11,4,7,3,3,2,6
872638,2,13,1,4,2,9,1,1,1,7
610590,3,2,3,5,4,4,1,9,3,12
709461,3,1,3,9,2,12,1,12,2,10
772480,3,7,1,13,1,3,1,9,2,5
110844,3,13,1,6,1,5,4,1,1,3
900821,4,5,3,12,4,11,1,10,4,2
173634,4,4,4,10,1,4,2,8,2,6
423860,3,8,3,11,2,1,1,13,3,12
21836,1,13,1,8,3,8,1,11,2,9
647113,3,9,3,13,2,6,2,10,2,2
798464,4,10,3,4,4,7,1,9,2,4
67517,1,3,4,8,1,11,2,7,2,5
41003,1,9,4,4,4,6,3,4,3,9
962922,3,11,2,7,4,7,3,8,3,5
892131,4,3,1,1,4,10,2,7,3,3
701818,4,7,2,2,2,4,4,10,1,5
454506,3,10,1,10,2,1,2,4,1,11
47899,3,3,4,4,2,5,3,1,4,7
178764,4,12,1,1,2,9,3,2,2,3
24333,2,3,4,8,1,9,3,9,1,1
637991,1,6,1,2,1,7,3,6,4,5
108214,4,8,4,2,4,10,3,8,3,4
772674,2,12,3,11,2,6,3,4,1,7
457836,3,12,4,10,3,2,4,13,4,11
622933,1,10,4,12,4,5,2,12,4,7
276011,4,8,1,4,3,3,4,11,1,10
902515,1,3,3,13,4,6,2,1,3,1
4394,2,7,2,6,2,4,1,13,4,9
57641,2,1,1,1,1,11,2,13,3,1
897772,3,12,3,1,1,2,3,5,4,8
68622,2,4,2,5,4,4,1,12,3,7
57644,1,6,4,6,3,2,1,9,2,13
881761,4,8,3,6,1,3,2,12,3,13
922088,1,12,1,2,4,8,2,11,1,1
673471,2,2,4,6,3,13,3,9,4,9
626330,1,4,2,7,1,13,1,8,2,6
476985,1,9,4,13,4,9,1,6,1,11
406295,2,4,4,8,3,13,2,3,1,7
788253,2,8,3,12,1,1,2,9,4,6
247353,4,6,1,8,2,11,1,12,1,1
708304,3,3,2,3,3,6,2,13,3,4
979398,3,12,4,11,2,3,3,5,2,11
839232,1,2,2,8,3,5,1,12,2,10
554697,3,7,3,9,1,5,1,7,1,11
105772,2,11,2,13,1,13,2,1,1,9
397866,2,11,1,13,2,9,4,11,4,6
593204,4,4,4,10,3,7,2,9,2,2
635520,3,3,1,10,2,6,1,12,1,2
858554,1,9,2,13,2,6,2,7,4,10
945830,1,11,1,9,1,5,3,2,2,4
384852,3,1,2,7,1,9,3,3,3,13
326632,4,8,2,6,3,13,2,4,2,7
952278,4,9,4,12,2,5,1,5,1,8
686825,3,13,1,10,1,6,1,12,3,6
341467,4,5,2,12,1,4,3,1,3,8
164131,4,8,1,9,4,6,2,13,1,2
421096,2,1,1,10,3,3,2,8,3,10
647658,1,4,3,13,2,13,2,1,2,3
936714,3,12,1,2,1,7,2,11,3,4
586203,4,7,4,3,2,12,3,5,4,1
894370,4,11,3,3,2,4,4,1,1,7
195895,1,13,4,2,4,11,4,5,1,1
142383,1,10,2,4,2,12,2,9,2,1
904238,3,12,2,11,1,13,3,3,1,12
442853,2,7,3,3,2,10,2,11,3,1
361537,4,2,2,13,1,12,3,10,4,9
503846,1,7,3,13,2,8,1,4,2,9
925167,4,6,1,5,3,12,2,12,3,11
575952,4,9,1,4,3,7,3,9,3,4
672445,2,2,4,11,4,3,1,7,2,6
994567,2,7,4,11,4,13,3,9,1,12
760485,1,11,2,9,1,1,3,12,1,10
643203,1,4,4,4,4,1,1,9,1,1
25974,1,10,1,12,2,9,1,9,4,2
201140,3,4,2,11,3,10,4,10,2,8
342063,3,7,3,12,1,6,1,13,4,5
692312,2,11,4,12,4,7,2,10,1,3
740086,1,8,3,8,1,13,1,10,4,3
494225,4,1,4,8,3,4,1,1,1,3
580583,4,1,3,1,3,9,2,12,4,8
380282,2,3,2,12,3,6,4,11,3,7
462803,4,1,1,10,4,8,2,12,4,12
495986,3,8,2,3,2,13,4,8,4,12
144154,3,11,4,8,4,3,4,6,1,5
73508,4,2,4,3,2,12,4,8,2,13
349653,3,7,2,6,4,3,2,2,1,7
434637,3,4,2,9,2,8,2,6,2,12
622626,3,2,3,10,4,9,2,3,4,12
115173,2,2,1,3,3,10,4,12,2,9
736142,4,10,3,11,4,13,2,8,2,4
318976,1,9,1,13,4,3,1,8,2,12
75733,1,4,2,4,4,9,1,13,1,2
386699,3,5,3,1,2,13,4,10,4,2
60621,3,10,1,7,3,8,3,1,4,11
986155,1,11,3,6,4,6,1,9,4,10
283549,1,7,4,10,1,5,4,7,2,12
680384,2,7,4,1,1,1,4,5,3,9
317412,4,11,3,10,3,8,1,10,3,11
197438,3,2,1,11,1,9,3,11,1,12
339757,1,11,1,1,4,7,2,12,3,3
678299,4,6,2,13,4,11,1,4,3,13
999826,4,10,4,5,1,13,4,2,3,11
807213,4,10,4,9,3,12,3,2,3,6
134292,3,2,3,8,1,7,2,8,2,7
687175,3,5,2,10,1,7,3,6,2,11
181899,2,5,3,6,2,2,4,12,3,4
341873,3,7,3,6,4,2,1,3,4,4
241246,2,3,2,2,2,9,4,10,1,3
911591,3,5,2,6,2,3,1,11,4,10
838687,4,6,2,12,1,5,3,9,2,10
989500,3,9,2,8,2,5,4,4,2,4
257842,2,10,3,6,1,5,1,12,4,10
818849,4,11,1,12,2,5,1,11,3,2
779556,4,10,1,3,3,9,3,2,2,9
517538,3,4,2,11,2,6,4,13,3,5
727358,3,13,4,7,4,8,1,5,2,5
785826,3,11,3,6,1,11,3,12,4,10
213566,4,1,4,12,3,10,1,13,1,10
491437,3,13,1,12,2,4,1,6,4,4
776238,1,7,2,3,3,7,1,3,3,6
909602,2,3,2,1,4,6,2,10,3,9
41957,2,7,3,11,2,12,1,10,3,3
356479,2,7,4,2,1,11,4,13,3,10
300399,1,6,2,12,3,6,2,10,1,10
246152,3,12,3,7,1,7,1,12,4,11
898044,2,1,1,6,2,7,2,10,3,12
26331,4,6,2,3,3,5,2,5,3,4
121476,4,6,4,9,4,1,2,12,2,8
115546,4,12,4,13,2,5,4,2,1,2
954773,1,3,3,8,3,11,1,11,4,8
660713,4,4,2,4,3,5,1,5,4,11
69382,4,6,1,4,1,2,3,12,2,3
938022,1,9,2,4,4,8,3,7,4,5
534755,3,10,1,3,1,9,4,4,4,1
308774,3,13,4,3,3,8,3,11,4,11
702104,3,1,3,7,1,3,3,8,3,4
496887,4,3,2,11,1,2,4,7,3,10
977999,4,8,3,11,4,10,4,12,1,5
757412,3,2,2,3,3,10,2,6,4,7
589797,3,6,4,1,3,2,3,10,2,2
489064,1,12,1,8,3,13,4,3,1,10
818348,1,2,1,7,1,10,2,12,4,5
40247,2,1,2,10,1,1,4,2,2,5
568062,4,2,4,5,2,3,1,2,1,4
104684,2,9,3,8,3,1,4,2,2,4
387660,4,6,3,2,1,10,2,5,3,6
7017,2,12,1,13,4,13,4,2,2,5
489781,1,8,4,9,2,4,1,2,3,8
18235,4,5,4,11,2,9,4,6,3,11
972041,1,1,1,11,1,10,3,9,3,13
272264,3,1,2,8,3,3,4,4,2,2
251798,4,8,3,11,1,4,2,5,1,1
73597,4,7,1,11,3,9,3,7,4,13
642385,3,1,1,9,1,13,3,2,1,6
787058,1,10,1,6,1,4,2,5,1,1
828579,1,13,2,4,2,1,4,9,2,12
352443,4,13,2,10,2,7,1,2,4,10
568009,2,12,3,6,2,4,4,7,2,1
343943,1,3,2,7,2,11,3,2,1,7
765761,3,4,2,13,2,4,1,2,3,12
843770,2,10,1,3,3,13,3,12,1,5
570848,4,12,1,7,2,10,1,5,2,8
566301,2,13,1,3,4,5,2,3,4,4
804182,1,1,2,8,3,5,1,12,4,4
759422,3,1,4,9,3,9,3,4,1,7
498325,4,8,3,3,1,7,4,11,2,13
7323,4,13,3,10,4,3,2,13,2,8
329719,1,3,3,10,2,4,3,6,1,9
646248,4,7,4,10,2,1,4,12,3,3
864206,3,11,2,8,3,3,3,8,1,9
217306,1,12,3,11,2,13,1,1,2,3
945514,1,3,4,2,3,12,2,13,2,5
471999,1,12,2,5,3,6,4,10,3,1
461930,2,12,2,8,3,6,3,3,2,4
331272,3,2,1,1,2,1,3,1,4,12
473790,2,11,1,11,2,8,4,2,2,3
350564,3,7,3,11,3,3,4,13,2,3
693377,1,2,1,10,2,5,1,5,2,12
265302,2,4,1,7,2,10,3,6,3,11
475252,1,9,1,12,4,9,3,4,4,12
968815,1,13,4,4,1,4,3,1,1,1
842163,4,12,1,3,1,9,3,3,3,11
553408,1,5,3,3,2,13,2,11,1,8
368462,4,7,1,8,1,12,4,12,2,8
874609,1,13,2,3,4,7,4,4,3,3
704428,2,11,2,3,3,6,2,5,2,4
962836,1,8,3,9,2,10,1,3,2,12
862274,2,1,4,9,2,6,4,6,1,4
229458,3,9,4,4,1,12,2,11,2,8
661795,4,2,3,9,1,3,3,13,3,1
168190,3,11,3,1,2,7,4,5,1,4
587171,4,3,4,7,4,10,2,11,2,9
308628,1,7,4,3,2,7,2,5,3,1
891915,1,13,1,4,3,2,1,11,1,7
418216,4,4,3,11,1,5,4,1,4,6
977638,2,4,2,13,3,3,1,9,1,1
853866,2,8,4,9,2,4,1,2,1,10
920935,2,9,1,6,1,7,3,5,1,9
590199,4,11,2,4,4,8,4,6,4,9
611281,3,13,2,8,1,11,1,1,3,3
839163,4,3,2,13,3,11,1,7,2,5
796625,3,5,1,9,1,1,2,6,3,10
529136,4,4,1,1,1,12,3,11,1,9
717321,3,9,2,11,3,7,4,11,3,6
814311,3,8,2,10,2,11,2,13,4,6
23215,2,13,4,6,3,6,2,11,4,3
545373,4,3,3,4,3,11,1,8,4,8
824644,1,1,2,6,4,5,1,2,4,4
148823,2,4,1,12,4,3,2,8,1,13
989927,4,2,2,2,1,7,3,12,2,8
354076,4,3,3,7,4,7,2,6,1,12
544270,1,9,1,10,4,1,3,7,2,11
83303,4,2,3,1,4,6,4,8,2,2
816676,1,1,2,10,1,8,2,13,3,1
188526,3,5,4,2,3,1,1,1,3,12
790777,4,11,3,1,1,4,1,12,1,1
242006,1,2,4,10,3,12,4,9,2,13
984047,1,3,4,3,2,1,1,13,2,5
105852,2,10,1,11,2,4,2,3,1,8
556927,2,2,1,2,4,3,2,3,2,4
808412,1,1,4,5,2,6,3,8,2,12
414835,1,7,1,10,2,2,1,1,2,13
389885,1,10,3,1,3,10,4,11,4,8
691384,4,10,4,1,3,11,2,1,2,9
860249,4,4,3,2,2,2,4,9,1,3
793811,3,12,3,10,2,11,3,5,4,13
274766,1,7,4,1,1,5,2,5,2,3
765375,2,11,1,13,4,12,2,9,3,6
899993,3,1,2,5,4,1,1,13,1,3
959642,3,1,2,7,4,1,3,6,2,2
536380,1,5,4,7,3,5,1,4,3,12
713232,3,12,3,6,3,10,1,4,1,5
951971,2,2,1,8,3,10,3,11,2,9
434648,1,1,3,7,1,13,2,12,1,10
979895,4,6,1,12,4,1,2,6,4,4
539589,3,13,4,13,2,2,2,9,1,13
417949,4,4,4,3,4,6,4,5,3,6
717600,1,9,3,6,2,7,1,8,4,8
905304,3,13,1,1,4,9,2,6,1,12
490854,3,9,1,7,3,12,3,8,3,10
37133,4,2,2,2,2,7,1,7,4,7
644778,3,7,2,11,1,1,1,9,4,9
391483,4,2,3,6,1,12,4,4,2,13
517122,3,2,2,3,2,10,1,5,2,11
948855,2,10,3,7,1,1,2,11,3,11
277699,1,13,2,2,3,9,3,11,4,7
963087,4,9,3,5,1,12,4,13,2,2
228227,3,6,3,12,4,9,3,8,2,1
500663,4,3,4,4,3,9,2,2,1,10
293264,2,13,4,7,2,4,2,8,2,2
770187,2,12,4,4,2,8,2,11,1,11
955121,3,4,4,13,2,11,4,1,1,7
374350,2,1,1,12,1,10,4,9,4,11
738075,2,6,3,13,1,4,3,8,4,3
95994,1,9,4,3,4,11,4,12,3,8
590276,2,11,3,4,1,12,3,11,2,10
438037,2,5,2,12,1,10,3,7,3,4
772052,3,2,2,2,4,9,1,6,2,7
474807,3,9,3,10,4,2,2,8,1,1
54706,1,8,3,9,2,13,3,11,2,11
933197,1,11,4,12,4,11,4,9,4,1
356850,1,8,3,7,3,13,1,6,2,6
917832,4,7,2,11,3,9,1,8,4,13
404796,2,10,1,12,4,9,2,7,3,12
613779,3,11,4,9,4,13,2,7,3,6
391563,1,10,1,4,1,13,3,6,4,4
343972,1,7,1,5,2,13,1,8,2,10
493183,1,6,2,13,3,5,1,9,4,13
601910,2,7,2,4,4,3,1,6,3,7
59300,2,8,1,8,1,6,1,3,4,1
23045,3,5,1,5,1,13,4,6,3,1
425290,4,9,1,11,4,8,2,10,2,6
441304,3,2,3,4,3,10,1,10,4,5
504522,3,7,3,5,1,5,1,8,3,2
521285,1,8,3,3,1,13,2,9,3,12
877160,4,12,1,10,2,5,1,13,3,5
96475,4,2,1,11,2,7,4,9,3,7
698060,1,13,3,7,4,12,4,4,4,1
338595,2,1,3,3,4,1,2,4,1,7
951527,3,6,2,3,4,9,1,11,1,1
499667,2,1,2,12,4,13,2,3,1,8
982292,4,6,3,1,3,8,2,7,3,7
599606,3,3,1,10,4,12,3,13,1,5
705926,3,12,3,4,3,1,1,11,3,13
84042,4,9,3,13,2,8,2,11,1,4
839262,2,3,4,11,1,7,2,1,4,10
659184,4,1,3,3,2,13,2,4,1,2
349951,2,12,3,5,2,10,1,6,2,6
626120,4,9,2,2,1,9,1,8,3,11
260075,2,2,2,6,2,5,4,9,4,10
112939,2,2,1,12,3,3,1,9,2,4
322358,2,12,1,1,4,12,3,1,4,6
352649,4,2,2,9,2,3,3,3,2,6
58267,4,4,2,11,2,13,2,9,1,12
54298,2,12,2,6,2,8,1,12,2,4
157953,1,9,1,13,4,1,4,13,3,7
611192,2,8,2,1,1,10,4,2,3,3
861518,3,4,1,6,2,2,1,1,4,1
830955,2,11,1,5,2,2,3,11,2,7
184551,3,1,3,10,3,9,2,2,4,5
913602,3,4,3,6,4,7,1,1,1,8
612133,3,2,1,1,1,2,1,4,3,9
232306,1,10,3,11,3,3,2,10,2,3
423968,1,8,1,1,2,12,4,10,4,7
838801,3,5,2,2,3,10,4,2,2,7
973892,1,11,1,10,4,4,1,5,3,10
684264,4,11,1,7,1,2,4,5,1,1
803531,2,12,2,8,1,2,4,6,3,9
704669,2,3,2,12,2,5,3,11,2,11
797847,2,7,4,8,1,8,4,10,3,1
525548,3,10,4,2,1,2,2,4,1,3
677551,3,9,2,3,1,10,1,11,3,3
401021,1,2,3,2,2,1,4,10,2,3
450395,4,1,2,4,2,3,2,13,4,2
977551,3,9,4,7,2,9,2,4,1,2
518947,4,3,4,7,2,5,1,5,4,6
484131,1,4,2,7,1,2,4,9,1,13
569058,2,10,4,6,3,12,3,3,2,7
588987,2,13,3,8,3,1,2,5,1,3
896453,3,5,1,4,4,8,4,11,4,12
845355,1,9,1,2,3,3,2,1,1,13
737783,3,1,4,2,1,7,1,5,2,6
868754,3,5,3,7,1,5,4,11,1,13
341987,2,1,4,7,3,13,3,12,1,1
357227,3,11,4,1,1,4,4,6,2,8
610709,2,8,1,13,2,4,4,10,1,3
369091,3,7,3,6,2,10,1,13,1,1
124023,3,11,1,8,2,7,1,12,4,2
783018,3,3,1,6,3,4,1,13,2,4
33728,3,5,1,4,1,9,1,10,2,8
599288,1,2,3,11,2,7,2,10,4,9
47082,2,3,1,2,1,1,2,13,3,13
288481,2,2,4,8,4,13,1,6,2,7
933007,1,5,1,12,4,8,2,7,1,4
991647,2,3,1,10,2,4,2,6,4,7
570399,2,7,2,9,1,11,3,5,2,3
495730,2,3,3,7,3,9,3,3,2,9
617968,3,3,4,1,3,5,2,10,4,3
879099,1,11,1,6,1,7,2,6,1,9
224706,3,13,2,5,4,12,1,3,2,4
175769,3,10,2,13,4,7,3,6,2,11
123528,4,2,1,2,1,6,4,4,3,13
490301,3,5,1,9,2,1,1,3,2,8
39861,1,11,4,4,1,12,1,1,1,8
250585,3,5,3,3,1,6,3,13,3,9
761130,1,2,2,4,1,1,2,11,1,8
778007,1,7,4,7,4,12,1,4,4,3
940173,3,13,4,3,1,6,1,3,1,2
725221,4,6,1,1,1,12,2,4,2,6
123511,3,13,1,5,1,9,4,10,1,12
35570,4,13,4,12,1,5,3,10,1,9
529078,2,8,1,10,3,9,1,13,4,8
456661,1,7,4,3,2,4,2,13,1,10
464513,3,1,1,11,4,4,1,7,3,6
474162,3,12,4,3,4,4,3,11,2,3
550165,4,4,2,6,2,11,4,3,1,3
5435,1,12,1,2,2,4,4,11,3,7
423537,2,13,3,10,3,12,4,4,2,6
201425,4,11,1,4,1,6,4,2,2,9
655872,3,13,3,11,2,4,3,3,2,1
88258,3,12,4,10,3,7,4,1,2,2
519699,4,11,1,13,1,10,2,10,3,9
255928,2,2,3,7,1,11,2,11,4,2
321125,4,1,4,6,4,11,2,12,4,9
215189,4,7,2,13,2,5,3,7,4,4
332275,4,4,2,9,2,1,1,7,3,5
897977,2,7,2,8,1,13,2,1,1,12
895152,3,4,4,10,2,3,2,4,3,7
996605,1,10,4,7,3,1,3,4,4,11
969193,2,4,2,10,2,11,1,9,4,13
546238,1,1,1,5,1,12,3,4,2,1
332008,1,2,2,13,3,2,4,11,2,11
368506,4,1,4,8,1,10,1,5,3,2
623273,2,8,4,3,1,3,4,1,1,13
555339,2,11,4,3,3,3,1,12,1,5
327116,3,6,2,10,1,11,4,9,4,10
223108,4,5,1,10,4,3,1,5,3,10
78281,2,10,3,1,3,11,4,7,3,9
544935,1,1,3,7,2,9,3,1,1,2
422119,2,2,3,1,3,5,1,1,3,11
981167,3,10,4,7,4,9,3,11,3,3
888793,2,7,4,12,1,5,4,10,2,6
744628,3,12,2,5,1,11,2,10,3,10
279184,4,1,4,7,4,5,3,4,4,13
731146,4,10,2,5,3,5,4,4,2,2
903317,2,7,2,9,3,12,1,12,4,6
489455,3,6,4,4,2,4,3,5,4,3
932611,2,12,1,2,3,13,1,8,4,10
213970,3,11,4,8,1,8,4,12,2,7
284217,2,5,1,3,1,8,4,7,3,2
441542,1,5,3,8,4,5,2,10,2,4
624851,1,1,3,10,2,6,3,12,1,7
110592,4,1,4,5,3,4,3,8,3,12
158180,4,13,2,12,1,3,3,12,4,7
531294,1,10,3,5,2,11,4,11,1,1
248935,4,9,1,6,4,7,2,7,4,11
124509,3,4,1,7,2,8,4,11,1,8
574773,1,13,3,8,4,5,1,12,1,9
145066,1,8,4,6,1,9,2,2,4,7
955559,4,5,3,6,2,6,2,8,4,13
141178,1,1,1,13,3,7,4,9,2,12
564226,1,3,2,6,4,1,3,13,1,10
511281,2,6,3,9,2,10,2,8,1,11
61238,2,8,1,5,3,10,1,2,4,1
159902,3,12,4,5,3,13,1,3,1,7
20290,2,6,1,7,1,9,3,1,2,4
590123,4,11,3,2,2,13,1,3,2,9
141887,4,10,4,13,2,9,1,4,3,7
705343,1,4,2,10,2,8,1,10,1,5
453625,4,4,3,2,4,11,2,7,2,10
680497,3,9,2,10,2,7,2,3,4,2
746859,4,12,4,8,4,7,3,11,1,5
577438,3,13,2,12,2,2,4,12,2,9
130248,2,4,2,2,1,10,1,7,3,8
953219,2,10,3,8,4,1,4,6,1,8
118899,1,1,1,13,3,13,2,2,4,4
806043,1,3,3,2,4,5,3,8,4,8
840731,2,5,4,7,1,7,2,3,2,8
668429,4,5,1,10,4,2,3,2,3,5
30654,4,7,2,7,4,3,3,3,4,4
151380,1,13,4,7,3,3,3,13,1,12
442858,4,1,2,8,4,7,2,1,4,3
690331,3,8,4,6,2,13,3,4,4,7
183444,3,13,3,3,1,5,3,1,1,7
380214,1,12,2,13,4,7,2,4,1,6
734585,2,7,3,9,1,1,3,4,4,8
192124,2,13,1,7,1,6,4,6,2,5
364434,4,9,1,8,4,12,2,3,2,9
988287,3,9,4,9,3,2,3,6,2,10
58593,1,8,4,5,3,13,1,10,2,2
454940,3,12,2,6,4,1,2,3,4,4
481596,4,10,4,8,3,10,2,2,2,5
326745,3,4,4,10,4,2,1,3,1,12
5621,1,9,4,3,3,10,3,4,4,10
928454,2,7,4,12,1,12,4,10,3,12
793239,1,8,2,4,1,12,4,4,4,13
981649,1,5,1,1,1,11,4,6,1,3
81608,4,1,2,12,4,3,3,7,2,13
272947,2,10,1,2,4,12,2,3,1,11
527165,1,7,2,7,3,8,2,6,4,2
489352,4,6,4,3,2,6,3,7,3,13
870573,1,10,3,5,4,12,3,8,3,3
896459,4,4,2,11,4,13,3,6,3,3
249277,1,10,3,10,3,9,3,2,1,9
977448,3,13,3,6,3,3,2,12,2,13
410532,2,9,2,6,1,6,1,13,4,6
123544,2,6,2,9,3,9,4,2,4,7
82597,1,12,4,10,2,5,3,6,3,1
609747,3,9,1,1,2,5,1,2,1,10
965048,4,12,4,2,1,11,2,13,4,7
867744,4,10,1,9,4,2,4,12,2,13
338539,4,2,4,9,1,6,4,3,2,1
292472,3,3,4,8,2,12,2,3,4,4
94380,3,11,1,11,1,7,2,4,2,13
38767,1,3,1,11,4,4,3,9,1,1
774058,4,12,4,4,2,8,2,3,3,7
924811,1,5,1,13,1,4,2,11,2,6
677473,1,9,4,8,4,1,1,13,1,6
911870,1,1,3,4,1,13,2,10,3,3
236816,1,4,3,5,3,8,2,3,3,7
452941,2,2,4,11,2,8,4,3,4,4
108876,1,4,4,2,4,3,4,10,3,9
