,Poker Hand
2996,0
2997,0
2998,0
2999,0
3000,0
3001,1
3002,1
3003,0
3004,0
3005,0
3006,1
3007,1
3008,1
3009,0
3010,1
3011,0
3012,0
3013,0
3014,0
3015,0
3016,0
3017,1
3018,2
3019,1
3020,0
3021,3
3022,1
3023,0
3024,2
3025,3
3026,2
3027,1
3028,1
3029,1
3030,0
3031,0
3032,0
3033,1
3034,0
3035,1
3036,1
3037,0
3038,1
3039,1
3040,1
3041,1
3042,1
3043,0
3044,1
3045,1
3046,0
3047,0
3048,0
3049,0
3050,1
3051,1
3052,0
3053,0
3054,1
3055,1
3056,0
3057,1
3058,0
3059,1
3060,0
3061,1
3062,0
3063,0
3064,1
3065,1
3066,0
3067,1
3068,0
3069,0
3070,1
3071,3
3072,0
3073,1
3074,0
3075,1
3076,0
3077,2
3078,1
3079,0
3080,1
3081,0
3082,1
3083,0
3084,4
3085,1
3086,1
3087,0
3088,0
3089,0
3090,1
3091,0
3092,0
3093,0
3094,0
3095,1
3096,2
3097,1
3098,1
3099,1
3100,0
3101,1
3102,1
3103,0
3104,1
3105,0
3106,0
3107,1
3108,1
3109,1
3110,0
3111,0
3112,1
3113,0
3114,0
3115,2
3116,0
3117,1
3118,1
3119,0
3120,1
3121,0
3122,1
3123,3
3124,1
3125,2
3126,1
3127,1
3128,1
3129,0
3130,1
3131,0
3132,0
3133,1
3134,1
3135,1
3136,0
3137,1
3138,0
3139,0
3140,0
3141,1
3142,0
3143,0
3144,0
3145,1
3146,0
3147,1
3148,0
3149,1
3150,0
3151,1
3152,0
3153,0
3154,1
3155,1
3156,1
3157,0
3158,0
3159,1
3160,0
3161,0
3162,2
3163,0
3164,1
3165,0
3166,0
3167,1
3168,1
3169,0
3170,0
3171,1
3172,1
3173,1
3174,1
3175,0
3176,0
3177,1
3178,0
3179,0
3180,1
3181,1
3182,1
3183,1
3184,1
3185,0
3186,0
3187,0
3188,0
3189,0
3190,0
3191,0
3192,0
3193,0
3194,1
3195,1
3196,1
3197,0
3198,1
3199,1
3200,0
3201,0
3202,1
3203,1
3204,1
3205,1
3206,1
3207,2
3208,1
3209,0
3210,1
3211,0
3212,0
3213,0
3214,1
3215,3
3216,0
3217,1
3218,0
3219,1
3220,0
3221,1
3222,1
3223,0
3224,0
3225,0
3226,0
3227,1
3228,1
3229,0
3230,0
3231,0
3232,0
3233,0
3234,0
3235,1
3236,1
3237,0
3238,1
3239,1
3240,1
3241,1
3242,0
3243,0
3244,0
3245,1
3246,1
3247,1
3248,0
3249,0
3250,1
3251,0
3252,1
3253,0
3254,0
3255,0
3256,0
3257,0
3258,1
3259,0
3260,1
3261,1
3262,0
3263,0
3264,1
3265,0
3266,1
3267,1
3268,0
3269,0
3270,0
3271,1
3272,1
3273,0
3274,1
3275,1
3276,1
3277,0
3278,1
3279,0
3280,0
3281,0
3282,1
3283,0
3284,0
3285,0
3286,1
3287,0
3288,0
3289,2
3290,0
3291,1
3292,1
3293,0
3294,1
3295,0
3296,1
3297,0
3298,0
3299,1
3300,1
3301,1
3302,0
3303,0
3304,2
3305,1
3306,0
3307,1
3308,0
3309,0
3310,1
3311,0
3312,1
3313,0
3314,0
3315,1
3316,0
3317,0
3318,2
3319,1
3320,0
3321,1
3322,1
3323,0
3324,0
3325,0
3326,0
3327,1
3328,3
3329,1
3330,1
3331,0
3332,0
3333,1
3334,0
3335,1
3336,2
3337,0
3338,1
3339,1
3340,1
3341,0
3342,3
3343,0
3344,0
3345,0
3346,0
3347,0
3348,1
3349,1
3350,0
3351,0
3352,0
3353,0
3354,1
3355,0
3356,0
3357,1
3358,1
3359,0
3360,1
3361,0
3362,0
3363,0
3364,1
3365,0
3366,0
3367,1
3368,0
3369,2
3370,0
3371,1
3372,1
3373,0
3374,1
3375,1
3376,0
3377,0
3378,1
3379,0
3380,1
3381,0
3382,1
3383,0
3384,0
3385,0
3386,0
3387,1
3388,1
3389,1
3390,0
3391,0
3392,1
3393,1
3394,1
3395,1
3396,1
3397,1
3398,0
3399,1
3400,0
3401,0
3402,0
3403,1
3404,2
3405,0
3406,1
3407,6
3408,1
3409,1
3410,0
3411,0
3412,0
3413,1
3414,1
3415,0
3416,1
3417,1
3418,0
3419,0
3420,0
3421,0
3422,0
3423,1
3424,0
3425,0
3426,0
3427,0
3428,0
3429,0
3430,3
3431,0
3432,0
3433,0
3434,1
3435,1
3436,1
3437,1
3438,0
3439,0
3440,0
3441,0
3442,0
3443,1
3444,0
3445,0
3446,1
3447,1
3448,0
3449,0
3450,0
3451,1
3452,0
3453,0
3454,0
3455,1
3456,1
3457,1
3458,1
3459,1
3460,1
3461,0
3462,1
3463,1
3464,0
3465,1
3466,5
3467,0
3468,0
3469,2
3470,1
3471,1
3472,0
3473,1
3474,2
3475,0
3476,0
3477,0
3478,1
3479,0
3480,0
3481,0
3482,0
3483,1
3484,1
3485,1
3486,1
3487,0
3488,1
3489,1
3490,0
3491,1
3492,2
3493,2
3494,1
3495,0
3496,0
3497,1
3498,1
3499,0
3500,0
3501,0
3502,2
3503,2
3504,0
3505,2
3506,1
3507,0
3508,1
3509,1
3510,0
3511,0
3512,1
3513,2
3514,0
3515,0
3516,1
3517,2
3518,5
3519,0
3520,1
3521,1
3522,1
3523,1
3524,1
3525,1
3526,0
3527,1
3528,0
3529,0
3530,1
3531,0
3532,4
3533,0
3534,0
3535,1
3536,0
3537,0
3538,0
3539,0
3540,0
3541,1
3542,0
3543,0
3544,1
3545,1
3546,1
3547,1
3548,0
3549,1
3550,1
3551,1
3552,1
3553,1
3554,0
3555,1
3556,1
3557,1
3558,1
3559,0
3560,0
3561,4
3562,0
3563,1
3564,2
3565,1
3566,1
3567,0
3568,1
3569,1
3570,0
3571,0
3572,1
3573,1
3574,0
3575,0
3576,1
3577,4
3578,1
3579,1
3580,0
3581,0
3582,0
3583,0
3584,1
3585,1
3586,1
3587,1
3588,2
3589,0
3590,4
3591,0
3592,0
3593,0
3594,0
3595,1
3596,0
3597,0
3598,1
3599,1
3600,1
3601,1
3602,0
3603,1
3604,2
3605,1
3606,1
3607,0
3608,1
3609,0
3610,0
3611,1
3612,1
3613,2
3614,0
3615,0
3616,0
3617,0
3618,0
3619,0
3620,1
3621,1
3622,0
3623,1
3624,1
3625,0
3626,2
3627,0
3628,1
3629,0
3630,0
3631,0
3632,1
3633,1
3634,0
3635,0
3636,0
3637,1
3638,0
3639,0
3640,0
3641,1
3642,1
3643,0
3644,1
3645,1
3646,0
3647,0
3648,1
3649,3
3650,0
3651,0
3652,0
3653,0
3654,1
3655,0
3656,1
3657,0
3658,0
3659,0
3660,4
3661,1
3662,3
3663,0
3664,2
3665,0
3666,2
3667,1
3668,0
3669,1
3670,0
3671,1
3672,1
3673,1
3674,1
3675,1
3676,1
3677,0
3678,0
3679,0
3680,1
3681,1
3682,1
3683,0
3684,1
3685,1
3686,1
3687,5
3688,1
3689,1
3690,0
3691,2
3692,1
3693,0
3694,0
3695,1
3696,1
3697,0
3698,1
3699,0
3700,0
3701,1
3702,0
3703,1
3704,1
3705,1
3706,1
3707,1
3708,0
3709,1
3710,1
3711,1
3712,1
3713,0
3714,1
3715,1
3716,0
3717,0
3718,1
3719,0
3720,1
3721,0
3722,0
3723,1
3724,1
3725,0
3726,1
3727,1
3728,1
3729,1
3730,0
3731,1
3732,1
3733,0
3734,0
3735,0
3736,1
3737,1
3738,0
3739,1
3740,0
3741,0
3742,0
3743,1
3744,0
3745,0
3746,1
3747,0
3748,1
3749,1
3750,0
3751,1
3752,0
3753,0
3754,1
3755,0
3756,4
3757,0
3758,0
3759,1
3760,0
3761,1
3762,1
3763,1
3764,0
3765,1
3766,1
3767,0
3768,1
3769,0
3770,0
3771,0
3772,1
3773,1
3774,1
3775,0
3776,0
3777,1
3778,1
3779,1
3780,2
3781,1
3782,1
3783,0
3784,0
3785,1
3786,1
3787,2
3788,0
3789,1
3790,0
3791,0
3792,0
3793,1
3794,0
3795,1
3796,1
3797,0
3798,0
3799,0
3800,0
3801,1
3802,0
3803,0
3804,0
3805,0
3806,0
3807,1
3808,0
3809,1
3810,0
3811,1
3812,0
3813,0
3814,0
3815,1
3816,2
3817,1
3818,0
3819,0
3820,0
3821,0
3822,0
3823,1
3824,0
3825,0
3826,1
3827,0
3828,0
3829,0
3830,1
3831,1
3832,0
3833,0
3834,0
3835,1
3836,2
3837,1
3838,1
3839,3
3840,2
3841,3
3842,1
3843,0
3844,1
3845,5
3846,0
3847,1
3848,0
3849,0
3850,1
3851,1
3852,0
3853,1
3854,1
3855,0
3856,0
3857,1
3858,0
3859,2
3860,1
3861,1
3862,0
3863,1
3864,1
3865,0
3866,1
3867,1
3868,0
3869,0
3870,0
3871,0
3872,0
3873,0
3874,3
3875,0
3876,0
3877,0
3878,1
3879,0
3880,1
3881,1
3882,1
3883,0
3884,0
3885,0
3886,0
3887,0
3888,0
3889,1
3890,1
3891,0
3892,0
3893,1
3894,0
3895,1
3896,0
3897,1
3898,0
3899,0
3900,1
3901,1
3902,0
3903,1
3904,2
3905,1
3906,1
3907,0
3908,0
3909,1
3910,2
3911,1
3912,2
3913,0
3914,0
3915,0
3916,2
3917,1
3918,0
3919,0
3920,1
3921,1
3922,0
3923,1
3924,0
3925,0
3926,1
3927,1
3928,1
3929,1
3930,1
3931,3
3932,2
3933,2
3934,0
3935,1
3936,1
3937,1
3938,0
3939,0
3940,0
3941,1
3942,0
3943,1
3944,0
3945,0
3946,1
3947,1
3948,0
3949,0
3950,0
3951,0
3952,0
3953,1
3954,3
3955,1
3956,1
3957,2
3958,0
3959,0
3960,1
3961,1
3962,1
3963,0
3964,0
3965,1
3966,3
3967,0
3968,0
3969,0
3970,0
3971,0
3972,1
3973,3
3974,1
3975,1
3976,1
3977,1
3978,0
3979,1
3980,0
3981,2
3982,1
3983,2
3984,1
3985,1
3986,1
3987,0
3988,3
3989,0
3990,2
3991,0
3992,0
3993,1
3994,0
3995,0
3996,0
3997,0
3998,0
3999,1
4000,0
4001,1
4002,0
4003,0
4004,2
4005,0
4006,1
4007,1
4008,1
4009,0
4010,0
4011,0
4012,1
4013,0
4014,0
4015,1
4016,0
4017,0
4018,1
4019,1
4020,0
4021,0
4022,0
4023,1
4024,1
4025,1
4026,1
4027,0
4028,0
4029,1
4030,0
4031,0
4032,0
4033,0
4034,0
4035,2
4036,0
4037,1
4038,0
4039,2
4040,1
4041,0
4042,1
4043,2
4044,1
4045,1
4046,2
4047,0
4048,0
4049,1
4050,1
4051,0
4052,1
4053,1
4054,0
4055,1
4056,1
4057,0
4058,1
4059,1
4060,0
4061,0
4062,0
4063,1
4064,2
4065,0
4066,0
4067,1
4068,3
4069,0
4070,1
4071,2
4072,1
4073,1
4074,0
4075,1
4076,0
4077,0
4078,0
4079,1
4080,0
4081,1
4082,1
4083,0
4084,1
4085,0
4086,1
4087,0
4088,0
4089,0
4090,1
4091,3
4092,0
4093,0
4094,1
4095,1
4096,0
4097,0
4098,0
4099,2
4100,0
4101,0
4102,0
4103,0
4104,0
4105,0
4106,0
4107,0
4108,1
4109,1
4110,1
4111,0
4112,0
4113,0
4114,0
4115,1
4116,0
4117,0
4118,1
4119,1
4120,0
4121,1
4122,1
4123,0
4124,1
4125,0
4126,0
4127,1
4128,0
4129,0
4130,0
4131,2
4132,1
4133,1
4134,1
4135,0
4136,0
4137,0
4138,0
4139,1
4140,0
4141,0
4142,0
4143,1
4144,1
4145,0
4146,1
4147,1
4148,0
4149,0
4150,1
4151,0
4152,1
4153,0
4154,0
4155,1
4156,0
4157,0
4158,1
4159,1
4160,0
4161,1
4162,0
4163,1
4164,1
4165,0
4166,1
4167,3
4168,1
4169,1
4170,0
4171,1
4172,0
4173,3
4174,1
4175,1
4176,1
4177,0
4178,1
4179,0
4180,0
4181,0
4182,0
4183,1
4184,0
4185,0
4186,1
4187,1
4188,0
4189,0
4190,0
4191,0
4192,0
4193,1
4194,0
4195,1
4196,0
4197,0
4198,0
4199,1
4200,0
4201,0
4202,1
4203,1
4204,1
4205,2
4206,2
4207,1
4208,0
4209,0
4210,1
4211,2
4212,2
4213,0
4214,1
4215,0
4216,0
4217,0
4218,0
4219,0
4220,0
4221,1
4222,1
4223,3
4224,0
4225,1
4226,0
4227,0
4228,0
4229,0
4230,1
4231,0
4232,1
4233,0
4234,0
4235,3
4236,0
4237,0
4238,0
4239,0
4240,1
4241,1
4242,0
4243,1
4244,0
4245,0
4246,0
4247,1
4248,1
4249,1
4250,1
4251,0
4252,1
4253,0
4254,1
4255,0
4256,1
4257,0
4258,0
4259,0
4260,0
4261,0
4262,1
4263,0
4264,0
4265,1
4266,0
4267,0
4268,2
4269,1
4270,0
4271,1
4272,0
4273,1
4274,1
4275,0
4276,1
4277,1
4278,1
4279,1
4280,2
4281,1
4282,0
4283,0
4284,1
4285,1
4286,1
4287,2
4288,0
4289,0
4290,0
4291,0
4292,0
4293,0
4294,0
4295,0
4296,1
4297,0
4298,1
4299,0
4300,0
4301,0
4302,1
4303,1
4304,0
4305,1
4306,0
4307,1
4308,0
4309,3
4310,1
4311,1
4312,0
4313,1
4314,1
4315,0
4316,1
4317,2
4318,1
4319,4
4320,5
4321,0
4322,1
4323,0
4324,0
4325,1
4326,0
4327,1
4328,1
4329,1
4330,1
4331,0
4332,0
4333,0
4334,1
4335,0
4336,1
4337,0
4338,1
4339,1
4340,0
4341,0
4342,0
4343,0
4344,2
4345,1
4346,0
4347,0
4348,1
4349,1
4350,0
4351,0
4352,1
4353,0
4354,1
4355,1
4356,0
4357,0
4358,0
4359,0
4360,4
4361,1
4362,3
4363,0
4364,3
4365,1
4366,0
4367,1
4368,0
4369,0
4370,1
4371,0
4372,1
4373,0
4374,1
4375,1
4376,1
4377,0
4378,0
4379,1
4380,1
4381,1
4382,0
4383,4
4384,1
4385,0
4386,1
4387,0
4388,0
4389,0
4390,0
4391,0
4392,0
4393,1
4394,1
4395,0
4396,1
4397,0
4398,0
4399,0
4400,0
4401,1
4402,0
4403,0
4404,0
4405,0
4406,2
4407,0
4408,0
4409,1
4410,0
4411,0
4412,1
4413,0
4414,1
4415,1
4416,0
4417,0
4418,1
4419,1
4420,1
4421,1
4422,1
4423,0
4424,0
4425,0
4426,3
4427,0
4428,0
4429,1
4430,1
4431,1
4432,1
4433,0
4434,1
4435,0
4436,0
4437,1
4438,0
4439,1
4440,1
4441,2
4442,0
4443,1
4444,0
4445,0
4446,1
4447,0
4448,0
4449,1
4450,5
4451,1
4452,1
4453,0
4454,0
4455,0
4456,0
4457,0
4458,0
4459,1
4460,1
4461,1
4462,0
4463,0
4464,1
4465,0
4466,0
4467,0
4468,3
4469,0
4470,1
4471,0
4472,0
4473,1
4474,1
4475,0
4476,1
4477,1
4478,0
4479,0
4480,0
4481,0
4482,1
4483,0
4484,0
4485,1
4486,5
4487,1
4488,1
4489,0
4490,0
4491,0
4492,0
4493,1
4494,0
4495,2
4496,1
4497,0
4498,0
4499,0
4500,0
4501,0
4502,2
4503,0
4504,0
4505,2
4506,0
4507,1
4508,0
4509,1
4510,0
4511,0
4512,1
4513,1
4514,1
4515,1
4516,0
4517,1
4518,0
4519,0
4520,0
4521,1
4522,0
4523,0
4524,1
4525,0
4526,0
4527,0
4528,0
4529,0
4530,1
4531,0
4532,0
4533,1
4534,1
4535,1
4536,0
4537,1
4538,1
4539,1
4540,0
4541,0
4542,0
4543,1
4544,1
4545,1
4546,1
4547,2
4548,2
4549,2
4550,1
4551,0
4552,0
4553,1
4554,0
4555,0
4556,0
4557,0
4558,2
4559,0
4560,1
4561,0
4562,1
4563,1
4564,1
4565,1
4566,0
4567,0
4568,0
4569,0
4570,0
4571,1
4572,1
4573,1
4574,0
4575,0
4576,0
4577,5
4578,0
4579,1
4580,1
4581,1
4582,3
4583,0
4584,1
4585,1
4586,0
4587,1
4588,0
4589,2
4590,0
4591,0
4592,0
4593,1
4594,1
4595,1
4596,0
4597,1
4598,0
4599,0
4600,3
4601,1
4602,0
4603,0
4604,0
4605,0
4606,0
4607,1
4608,0
4609,0
4610,1
4611,1
4612,0
4613,1
4614,1
4615,1
4616,3
4617,1
4618,1
4619,0
4620,1
4621,1
4622,0
4623,0
4624,0
4625,0
4626,1
4627,0
4628,1
4629,1
4630,1
4631,1
4632,1
4633,1
4634,3
4635,0
4636,0
4637,0
4638,0
4639,1
4640,1
4641,2
4642,1
4643,0
4644,1
4645,1
4646,0
4647,2
4648,1
4649,1
4650,0
4651,1
4652,0
4653,0
4654,1
4655,1
4656,1
4657,1
4658,0
4659,1
4660,0
4661,1
4662,0
4663,0
4664,0
4665,0
4666,0
4667,1
4668,1
4669,1
4670,0
4671,0
4672,1
4673,0
4674,1
4675,1
4676,1
4677,1
4678,0
4679,0
4680,1
4681,1
4682,1
4683,0
4684,2
4685,1
4686,2
4687,1
4688,1
4689,0
4690,0
4691,0
4692,1
4693,0
4694,1
4695,1
4696,1
4697,0
4698,0
4699,0
4700,2
4701,0
4702,0
4703,0
4704,0
4705,3
4706,0
4707,0
4708,1
4709,1
4710,0
4711,0
4712,0
4713,5
4714,1
4715,1
4716,1
4717,1
4718,0
4719,1
4720,0
4721,0
4722,0
4723,1
4724,1
4725,3
4726,0
4727,0
4728,0
4729,0
4730,0
4731,6
4732,1
4733,3
4734,1
4735,0
4736,0
4737,1
4738,1
4739,0
4740,1
4741,1
4742,0
4743,0
4744,0
4745,0
4746,1
4747,0
4748,1
4749,0
4750,0
4751,0
4752,0
4753,1
4754,1
4755,0
4756,0
4757,0
4758,0
4759,0
4760,1
4761,0
4762,0
4763,0
4764,0
4765,0
4766,1
4767,1
4768,1
4769,0
4770,0
4771,0
4772,0
4773,1
4774,0
4775,1
4776,0
4777,0
4778,0
4779,1
4780,1
4781,0
4782,0
4783,0
4784,1
4785,0
4786,1
4787,0
4788,1
4789,0
4790,0
4791,0
4792,0
4793,0
4794,1
4795,0
4796,1
4797,0
4798,2
4799,0
4800,0
4801,0
4802,0
4803,1
4804,1
4805,1
4806,1
4807,1
4808,1
4809,1
4810,1
4811,0
4812,1
4813,1
4814,0
4815,0
4816,0
4817,0
4818,0
4819,0
4820,2
4821,0
4822,0
4823,1
4824,0
4825,0
4826,2
4827,1
4828,0
4829,1
4830,1
4831,1
4832,1
4833,0
4834,0
4835,1
4836,3
4837,1
4838,1
4839,0
4840,0
4841,0
4842,1
4843,1
4844,1
4845,1
4846,0
4847,1
4848,1
4849,0
4850,0
4851,1
4852,0
4853,1
4854,0
4855,1
4856,1
4857,1
4858,0
4859,1
4860,1
4861,1
4862,0
4863,0
4864,0
4865,1
4866,1
4867,1
4868,2
4869,0
4870,1
4871,0
4872,0
4873,0
4874,1
4875,0
4876,2
4877,2
4878,1
4879,1
4880,1
4881,1
4882,0
4883,1
4884,0
4885,0
4886,1
4887,0
4888,1
4889,1
4890,0
4891,1
4892,0
4893,1
4894,1
4895,0
4896,1
4897,0
4898,2
4899,6
4900,1
4901,0
4902,0
4903,0
4904,1
4905,0
4906,1
4907,1
4908,0
4909,2
4910,0
4911,1
4912,1
4913,1
4914,0
4915,0
4916,0
4917,0
4918,1
4919,1
4920,0
4921,1
4922,1
4923,1
4924,0
4925,0
4926,1
4927,1
4928,1
4929,0
4930,1
4931,1
4932,1
4933,1
4934,1
4935,1
4936,0
4937,2
4938,0
4939,1
4940,1
4941,1
4942,0
4943,1
4944,1
4945,2
4946,2
4947,0
4948,1
4949,0
4950,1
4951,4
4952,1
4953,1
4954,1
4955,0
4956,1
4957,1
4958,1
4959,1
4960,1
4961,1
4962,0
4963,0
4964,0
4965,1
4966,0
4967,0
4968,1
4969,1
4970,1
4971,1
4972,0
4973,0
4974,1
4975,1
4976,0
4977,1
4978,0
4979,1
4980,1
4981,1
4982,1
4983,1
4984,0
4985,0
4986,0
4987,0
4988,3
4989,1
4990,2
4991,0
4992,0
4993,1
4994,1
4995,0
4996,0
4997,0
4998,1
4999,0
5000,0
5001,0
5002,1
5003,0
5004,0
5005,1
5006,1
5007,0
5008,0
5009,1
5010,3
5011,0
5012,0
5013,1
5014,1
5015,0
5016,1
5017,1
5018,2
5019,1
5020,2
5021,1
5022,3
5023,1
5024,0
5025,1
5026,0
5027,2
5028,0
5029,0
5030,0
5031,1
5032,1
5033,0
5034,0
5035,0
5036,0
5037,0
5038,0
5039,0
5040,0
5041,0
5042,0
5043,1
5044,0
5045,3
5046,0
5047,1
5048,3
5049,0
5050,0
5051,0
5052,0
5053,0
5054,0
5055,1
5056,0
5057,0
5058,0
5059,1
5060,0
5061,0
5062,0
5063,0
5064,0
5065,3
5066,0
5067,1
5068,0
5069,0
5070,1
5071,1
5072,1
5073,2
5074,1
5075,1
5076,0
5077,0
5078,0
5079,0
5080,1
5081,0
5082,1
5083,0
5084,0
5085,1
5086,1
5087,1
5088,0
5089,1
5090,1
5091,1
5092,2
5093,1
5094,0
5095,0
5096,0
5097,1
5098,1
5099,0
5100,0
5101,0
5102,0
5103,1
5104,0
5105,0
5106,1
5107,1
5108,0
5109,0
5110,0
5111,0
5112,0
5113,1
5114,0
5115,1
5116,1
5117,1
5118,1
5119,1
5120,0
5121,1
5122,1
5123,0
5124,1
5125,1
5126,0
5127,0
5128,1
5129,0
5130,1
5131,1
5132,0
5133,1
5134,0
5135,0
5136,1
5137,1
5138,0
5139,1
5140,1
5141,1
5142,0
5143,0
5144,0
5145,0
5146,1
5147,0
5148,1
5149,1
5150,1
5151,1
5152,1
5153,0
5154,0
5155,1
5156,2
5157,1
5158,2
5159,1
5160,0
5161,1
5162,1
5163,0
5164,1
5165,0
5166,1
5167,1
5168,0
5169,0
5170,0
5171,0
5172,0
5173,0
5174,3
5175,1
5176,0
5177,1
5178,1
5179,1
5180,1
5181,0
5182,3
5183,2
5184,0
5185,1
5186,1
5187,0
5188,0
5189,0
5190,1
5191,1
5192,0
5193,1
5194,0
5195,1
5196,1
5197,0
5198,0
5199,0
5200,1
5201,0
5202,0
5203,1
5204,1
5205,0
5206,2
5207,1
5208,1
5209,1
5210,0
5211,1
5212,0
5213,3
5214,0
5215,0
5216,0
5217,0
5218,1
5219,0
5220,0
5221,0
5222,1
5223,0
5224,1
5225,1
5226,0
5227,1
5228,2
5229,0
5230,2
5231,1
5232,1
5233,1
5234,1
5235,0
5236,2
5237,0
5238,1
5239,0
5240,1
5241,1
5242,1
5243,1
5244,0
5245,1
5246,1
5247,1
5248,1
5249,1
5250,0
5251,1
5252,1
5253,0
5254,1
5255,1
5256,1
5257,1
5258,0
5259,0
5260,2
5261,1
5262,0
5263,0
5264,1
5265,1
5266,0
5267,0
5268,0
5269,2
5270,1
5271,0
5272,0
5273,0
5274,5
5275,1
5276,1
5277,1
5278,0
5279,0
5280,0
5281,0
5282,1
5283,0
5284,1
5285,0
5286,0
5287,1
5288,1
5289,0
5290,0
5291,0
5292,0
5293,0
5294,1
5295,0
5296,1
5297,1
5298,0
5299,0
5300,1
5301,0
5302,1
5303,1
5304,0
5305,0
5306,0
5307,1
5308,1
5309,0
5310,1
5311,1
5312,2
5313,1
5314,0
5315,1
5316,0
5317,0
5318,0
5319,0
5320,0
5321,0
5322,1
5323,0
5324,0
5325,0
5326,0
5327,1
5328,1
5329,0
5330,1
5331,1
5332,1
5333,0
5334,0
5335,0
5336,1
5337,0
5338,0
5339,0
5340,0
5341,0
5342,1
5343,1
5344,0
5345,1
5346,0
5347,1
5348,1
5349,0
5350,0
5351,0
5352,0
5353,1
5354,1
5355,1
5356,0
5357,1
5358,1
5359,1
5360,0
5361,0
5362,1
5363,2
5364,2
5365,0
5366,1
5367,1
5368,0
5369,1
5370,1
5371,1
5372,2
5373,1
5374,1
5375,1
5376,0
5377,1
5378,1
5379,0
5380,3
5381,0
5382,1
5383,0
5384,0
5385,1
5386,1
5387,0
5388,0
5389,0
5390,1
5391,1
5392,2
5393,0
5394,1
5395,1
5396,1
5397,0
5398,0
5399,1
5400,0
5401,0
5402,0
5403,2
5404,0
5405,1
5406,1
5407,0
5408,1
5409,1
5410,1
5411,0
5412,0
5413,1
5414,0
5415,2
5416,1
5417,0
5418,0
5419,0
5420,0
5421,0
5422,1
5423,1
5424,0
5425,1
5426,0
5427,1
5428,1
5429,0
5430,0
5431,2
5432,0
5433,0
5434,1
5435,1
5436,0
5437,2
5438,0
5439,0
5440,2
5441,1
5442,1
5443,1
5444,1
5445,0
5446,0
5447,0
5448,1
5449,0
5450,1
5451,0
5452,1
5453,1
5454,0
5455,1
5456,3
5457,1
5458,1
5459,0
5460,0
5461,1
5462,0
5463,1
5464,1
5465,2
5466,0
5467,0
5468,2
5469,1
5470,1
5471,0
5472,0
5473,0
5474,1
5475,0
5476,1
5477,1
5478,0
5479,1
5480,1
5481,1
5482,1
5483,0
5484,1
5485,1
5486,0
5487,1
5488,1
5489,0
5490,0
5491,0
5492,0
5493,1
5494,1
5495,1
5496,0
5497,1
5498,0
5499,0
5500,0
5501,1
5502,2
5503,0
5504,0
5505,0
5506,0
5507,1
5508,1
5509,0
5510,0
5511,0
5512,2
5513,0
5514,0
5515,2
5516,0
5517,0
5518,0
5519,0
5520,0
5521,0
5522,0
5523,0
5524,0
5525,0
5526,0
5527,1
5528,0
5529,0
5530,1
5531,1
5532,0
5533,0
5534,1
5535,1
5536,1
5537,0
5538,0
5539,1
5540,1
5541,0
5542,0
5543,0
5544,0
5545,0
5546,2
5547,0
5548,0
5549,3
5550,0
5551,0
5552,0
5553,0
5554,0
5555,0
5556,2
5557,0
5558,0
5559,0
5560,0
5561,0
5562,1
5563,0
5564,1
5565,2
5566,1
5567,0
5568,1
5569,2
5570,0
5571,1
5572,0
5573,0
5574,0
5575,1
5576,0
5577,0
5578,1
5579,2
5580,1
5581,0
5582,0
5583,1
5584,0
5585,1
5586,0
5587,1
5588,0
5589,0
5590,0
5591,1
5592,1
5593,0
5594,0
5595,2
5596,0
5597,1
5598,0
5599,1
5600,1
5601,1
5602,0
5603,1
5604,2
5605,1
5606,0
5607,0
5608,1
5609,0
5610,1
5611,0
5612,1
5613,1
5614,2
5615,0
5616,3
5617,0
5618,1
5619,1
5620,2
5621,1
5622,0
5623,0
5624,1
5625,0
5626,0
5627,2
5628,0
5629,0
5630,0
5631,0
5632,0
5633,1
5634,1
5635,0
5636,1
5637,1
5638,1
5639,1
5640,1
5641,0
5642,1
5643,0
5644,0
5645,1
5646,0
5647,2
5648,1
5649,1
5650,1
5651,2
5652,1
5653,0
5654,0
5655,0
5656,1
5657,2
5658,0
5659,0
5660,1
5661,1
5662,1
5663,0
5664,1
5665,0
5666,1
5667,0
5668,2
5669,4
5670,1
5671,0
5672,0
5673,0
5674,0
5675,0
5676,1
5677,1
5678,0
5679,1
5680,0
5681,0
5682,2
5683,0
5684,0
5685,1
5686,1
5687,1
5688,0
5689,0
5690,1
5691,0
5692,1
5693,0
5694,1
5695,1
5696,2
5697,0
5698,1
5699,1
5700,0
5701,1
5702,0
5703,0
5704,0
5705,2
5706,1
5707,0
5708,0
5709,1
5710,1
5711,0
5712,1
5713,1
5714,0
5715,1
5716,0
5717,1
5718,1
5719,0
5720,0
5721,0
5722,1
5723,1
5724,0
5725,1
5726,1
5727,1
5728,1
5729,1
5730,0
5731,1
5732,0
5733,1
5734,0
5735,6
5736,1
5737,0
5738,1
5739,0
5740,1
5741,0
5742,0
5743,1
5744,1
5745,0
5746,1
5747,0
5748,1
5749,0
5750,1
5751,1
5752,1
5753,0
5754,1
5755,0
5756,0
5757,0
5758,0
5759,0
5760,1
5761,1
5762,0
5763,1
5764,0
5765,0
5766,0
5767,1
5768,0
5769,1
5770,1
5771,1
5772,0
5773,1
5774,0
5775,0
5776,0
5777,1
5778,0
5779,1
5780,0
5781,1
5782,1
5783,0
5784,1
5785,0
5786,0
5787,0
5788,1
5789,1
5790,0
5791,2
5792,0
5793,1
